order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_value,delivery_method,traffic_condition,weather_condition,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,preferred_cuisine,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,traffic_avoidance
ORD013190,84.0,Chicken pie,12-07-24,12-07-24,9.78,17.67,Bike,High,Sunny,-0.03,Route_3,CUST013190,56,Other,Pune,27,4,Mediterranean,Monthly,Yes,Hot,5,5,Fair,3,False,False,Bike-friendly,0.317389387,No
ORD013191,61.0,Fried chicken,03-17-24,03-17-24,14.04,44.44,Walk,Low,Rainy,-5.34,Route_5,CUST013191,23,Female,Bangalore,15,5,Italian,Monthly,No,Cold,3,5,Fair,2,False,True,Mixed,0.707622409,No
ORD013192,37.0,Dumplings,02-23-24,02-23-24,3.03,13.06,Bike,High,Snowy,16.59,Route_5,CUST013192,49,Male,Chennai,20,4,Asian,Monthly,Yes,Hot,2,3,Fair,1,False,False,Mixed,0.16593318,No
ORD013193,13.0,Dumplings,08-07-24,08-07-24,8.85,36.47,Walk,Medium,Snowy,1.66,Route_2,CUST013193,30,Male,Kolkata,1,5,Italian,Weekly,Yes,Hot,5,4,Fair,5,True,True,Bike-friendly,0.160418217,No
ORD013194,85.0,Salad,08-05-24,08-05-24,2.5,45.8,Car,High,Snowy,2.39,Route_4,CUST013194,23,Other,Kolkata,18,3,American,Monthly,No,Warm,2,1,Fair,2,True,False,Bike-friendly,0.587827345,No
ORD013195,4.0,Cookie,04-27-24,04-27-24,6.64,6.73,Bike,High,Snowy,-1.61,Route_4,CUST013195,45,Female,Lucknow,7,2,American,Monthly,Yes,Hot,4,1,Good,3,True,True,Car-only,0.287936681,No
ORD013196,85.0,PastrySmoothie,10-08-24,10-08-24,3.86,22.75,Walk,Medium,Rainy,19.17,Route_2,CUST013196,30,Male,Kolkata,21,1,Asian,Weekly,No,Cold,4,3,Poor,4,False,True,Mixed,0.587486534,No
ORD013197,29.0,Burger,06-23-24,06-23-24,6.23,17.26,Walk,Medium,Rainy,-7.39,Route_2,CUST013197,32,Male,Chennai,17,5,Mediterranean,Monthly,No,Cold,4,1,Good,1,False,True,Car-only,0.575228198,No
ORD013198,23.0,Chicken pie,,04-01-24,13.71,44.27,Car,Medium,Sunny,12.91,Route_1,CUST013198,52,Female,Jaipur,13,4,Italian,Monthly,Yes,Warm,3,5,Fair,3,True,False,Mixed,0.703689379,No
ORD013199,69.0,Burger,11-16-24,11-16-24,5.9,22.4,Car,Medium,Rainy,6.09,Route_5,CUST013199,57,Male,Kolkata,25,3,Mediterranean,Monthly,Yes,Cold,3,1,Poor,4,True,True,Bike-friendly,0.282345852,No
ORD013200,92.0,Soup,07-07-24,07-07-24,7.94,20.08,Walk,Medium,Rainy,11.03,Route_5,CUST013200,38,Other,Bangalore,7,3,Italian,Monthly,No,Cold,4,5,Good,1,False,False,Bike-friendly,0.136466112,No
ORD013201,15.0,Burger,06-08-24,06-08-24,12.92,30.41,Walk,High,Rainy,-4.96,Route_2,CUST013201,22,Other,Kolkata,36,4,Mediterranean,Weekly,No,Cold,3,4,Fair,5,True,False,Car-only,0.792130171,No
ORD013202,12.0,Chicken rice,12-06-24,12-06-24,14.07,41.93,Car,Medium,Rainy,15.17,Route_3,CUST013202,57,Female,Kolkata,20,2,Mediterranean,Monthly,Yes,Cold,2,3,Good,5,True,False,Mixed,0.326425549,No
ORD013203,25.0,Chicken rice,04-06-24,04-06-24,7.09,38.39,Car,Low,Rainy,2.31,Route_1,CUST013203,41,Other,Pune,36,4,Mexican,Monthly,Yes,Warm,4,3,Good,2,True,False,Bike-friendly,0.280881618,No
ORD013204,50.0,Beef pie,04-13-24,04-13-24,3.34,42.89,Car,High,Snowy,4.3,Route_2,CUST013204,38,Female,Hyderabad,33,2,Mexican,Weekly,Yes,Hot,5,4,Fair,4,False,False,Mixed,0.877015691,Yes
ORD013205,19.0,Chicken rice,02-08-24,02-08-24,13.48,13.98,Car,High,Snowy,4.5,Route_3,CUST013205,39,Other,Hyderabad,44,4,Mexican,Weekly,Yes,Hot,4,1,Good,4,True,True,Mixed,0.557945039,No
ORD013206,75.0,Salad,04-23-24,04-23-24,2.79,6.08,Walk,Medium,Sunny,-3.36,Route_1,CUST013206,49,Other,Chennai,4,1,American,Weekly,No,Hot,2,2,Fair,1,False,False,Car-only,0.604318991,No
ORD013207,13.0,Pasta,02-05-24,02-05-24,13.8,19.43,Car,Medium,Sunny,2.17,Route_5,CUST013207,56,Female,Pune,23,3,Asian,Monthly,No,Cold,3,4,Poor,4,False,False,Car-only,0.010321259,No
ORD013208,27.0,Briyani rice,11-29-24,11-29-24,8.47,43.17,Bike,Medium,Snowy,-7.77,Route_5,CUST013208,53,Male,Jaipur,13,4,Mediterranean,Monthly,No,Cold,2,5,Fair,1,False,True,Bike-friendly,0.172524522,No
ORD013209,26.0,Dumplings,12-01-24,12-01-24,10.97,15.65,Bike,High,Rainy,5.0,Route_5,CUST013209,38,Other,Pune,48,1,Asian,Monthly,No,Warm,4,1,Good,2,True,True,Bike-friendly,0.323203016,No
ORD013210,48.0,Pizza,08-13-24,08-13-24,4.69,47.08,Car,Medium,Sunny,16.01,Route_2,CUST013210,50,Female,Chennai,37,3,Mediterranean,Weekly,No,Cold,5,5,Fair,1,False,True,Mixed,0.600886812,No
ORD013211,66.0,Soup,01-14-24,01-14-24,8.06,16.27,Walk,Low,Sunny,9.61,Route_3,CUST013211,43,Male,Jaipur,39,5,Asian,Weekly,No,Warm,4,2,Poor,2,False,False,Mixed,0.04836225,No
ORD013212,22.0,Cookie,04-20-24,04-20-24,11.2,44.56,Bike,Medium,Snowy,-3.51,Route_5,CUST013212,46,Female,Chennai,30,4,Asian,Weekly,No,Hot,1,2,Fair,4,False,True,Car-only,0.612334241,No
ORD013213,86.0,Beef pie,04-27-24,04-27-24,7.07,23.33,Walk,Medium,Sunny,4.07,Route_1,CUST013213,20,Other,Jaipur,32,4,Italian,Weekly,Yes,Warm,5,1,Poor,2,False,True,Bike-friendly,0.842605689,Yes
ORD013214,93.0,Burritos,09-07-24,09-07-24,11.04,41.7,Bike,Low,Sunny,-1.67,Route_2,CUST013214,47,Other,Mumbai,26,2,American,Weekly,No,Cold,4,1,Poor,5,True,False,Bike-friendly,0.397146345,No
,6.0,Cookie,08-06-24,08-06-24,10.3,37.98,Bike,Medium,Snowy,-3.75,Route_1,CUST013215,46,Female,Delhi,13,1,Asian,Weekly,Yes,Hot,2,5,Good,4,True,False,Mixed,0.917798882,Yes
ORD013216,10.0,Salad,10-02-24,10-02-24,4.52,8.28,Walk,Low,Sunny,19.01,Route_3,CUST013216,24,Female,Chennai,24,4,Italian,Monthly,Yes,Cold,1,2,Poor,2,True,False,Car-only,0.369137607,No
ORD013217,47.0,Briyani rice,05-18-24,05-18-24,3.13,35.93,Car,Low,Sunny,9.93,Route_5,CUST013217,58,Male,Pune,15,3,Italian,Monthly,No,Cold,2,3,Poor,5,True,True,Bike-friendly,0.774664127,No
ORD013218,20.0,Chicken wings,12-09-24,12-09-24,2.22,20.55,Car,Low,Snowy,-9.85,Route_4,CUST013218,44,Male,Ahmedabad,4,4,American,Monthly,No,Cold,4,5,Fair,5,False,True,Bike-friendly,0.919930434,Yes
ORD013219,91.0,Pasta,11-01-24,11-01-24,11.0,46.28,Walk,Low,Sunny,8.02,Route_1,CUST013219,41,Other,Kolkata,42,1,American,Monthly,Yes,Warm,1,2,Good,1,False,True,Car-only,0.179199166,No
ORD013220,24.0,Chicken pie,09-04-24,09-04-24,2.72,30.29,Bike,Low,Sunny,-2.93,Route_5,CUST013220,31,Other,Chennai,48,4,Italian,Weekly,Yes,Warm,4,2,Good,5,False,False,Car-only,0.974589583,Yes
ORD013221,94.0,Salad,11-29-24,11-29-24,7.84,31.87,Walk,Medium,Rainy,-0.74,Route_2,CUST013221,47,Female,Delhi,44,5,Italian,Monthly,Yes,Hot,4,1,Poor,3,False,False,Car-only,0.49888105,No
ORD013222,30.0,Pizza,04-29-24,04-29-24,4.94,44.69,Walk,Medium,Rainy,5.65,Route_2,CUST013222,53,Other,Ahmedabad,4,1,Italian,Monthly,Yes,Warm,3,5,Fair,3,True,False,Bike-friendly,0.666436801,No
ORD013223,1.0,Soup,06-28-24,06-28-24,13.73,22.7,Bike,High,Sunny,17.96,Route_2,CUST013223,30,Other,Ahmedabad,20,2,Asian,Monthly,Yes,Cold,5,2,Fair,3,False,True,Car-only,0.081335742,No
ORD013224,60.0,Fried chicken,09-11-24,09-11-24,11.3,18.56,Walk,Medium,Sunny,-1.71,Route_3,CUST013224,30,Female,Pune,17,4,Mediterranean,Weekly,Yes,Hot,1,2,Poor,2,False,True,Mixed,0.918664565,Yes
ORD013225,66.0,Briyani rice,03-22-24,03-22-24,6.01,31.13,Car,Medium,Snowy,-1.66,Route_3,CUST013225,39,Female,Ahmedabad,16,4,Mediterranean,Weekly,Yes,Warm,4,3,Fair,2,False,True,Mixed,0.194380637,No
ORD013226,80.0,Cup cake,02-11-24,02-11-24,10.76,29.4,Walk,Low,Snowy,-0.76,Route_3,CUST013226,50,Male,Hyderabad,7,5,Mediterranean,Monthly,No,Hot,3,3,Fair,2,False,True,Bike-friendly,0.65520324,No
ORD013227,95.0,Pizza,02-12-24,02-12-24,14.59,41.92,Bike,High,Snowy,3.6,Route_3,CUST013227,26,Female,Lucknow,16,3,American,Weekly,No,Warm,1,4,Poor,1,True,False,Bike-friendly,0.966820078,Yes
ORD013228,28.0,Sushi,05-02-24,05-02-24,3.13,11.96,Bike,High,Rainy,14.46,Route_4,CUST013228,43,Male,Ahmedabad,1,3,Mexican,Weekly,No,Warm,5,3,Good,2,True,True,Bike-friendly,0.140041961,No
ORD013229,29.0,Cookie,08-07-24,08-07-24,9.85,8.37,Car,Medium,Rainy,-6.64,Route_1,CUST013229,19,Female,Bangalore,35,5,American,Weekly,Yes,Hot,3,2,Good,1,False,False,Car-only,0.465879014,No
ORD013230,68.0,Dumplings,04-13-24,04-13-24,14.14,44.21,Bike,Medium,Snowy,16.76,Route_4,CUST013230,56,Male,Ahmedabad,42,5,American,Monthly,No,Cold,1,3,Poor,5,True,True,Car-only,0.639194382,No
ORD013231,56.0,PastrySmoothie,08-16-24,08-16-24,3.33,9.83,Car,High,Sunny,15.94,Route_1,CUST013231,36,Female,Jaipur,30,3,Italian,Monthly,Yes,Cold,3,4,Good,5,False,False,Mixed,0.118490907,No
ORD013232,80.0,Burritos,11-23-24,11-23-24,12.86,49.2,Bike,Low,Rainy,1.11,Route_4,CUST013232,53,Male,Delhi,26,1,American,Weekly,Yes,Cold,4,1,Poor,1,True,True,Car-only,0.746303827,No
ORD013233,9.0,Pasta,02-01-24,02-01-24,3.16,19.49,Bike,High,Snowy,11.31,Route_2,CUST013233,43,Female,Lucknow,23,3,Mediterranean,Weekly,No,Hot,1,2,Fair,4,True,False,Mixed,0.316451635,No
ORD013234,90.0,Cup cake,04-02-24,04-02-24,11.45,31.08,Walk,Medium,Sunny,5.31,Route_5,CUST013234,41,Female,Chennai,11,1,Italian,Monthly,No,Warm,4,2,Fair,5,True,False,Car-only,0.050721135,No
ORD013235,44.0,Pizza,09-27-24,09-27-24,5.84,6.26,Walk,Medium,Rainy,18.73,Route_1,CUST013235,29,Female,Ahmedabad,41,2,Asian,Weekly,No,Warm,5,5,Fair,2,True,False,Bike-friendly,0.716004239,No
ORD013236,85.0,Pizza,03-27-24,03-27-24,11.18,40.94,Car,High,Snowy,7.1,Route_4,CUST013236,29,Male,Delhi,21,1,Mediterranean,Weekly,No,Warm,2,3,Good,2,False,False,Bike-friendly,0.455233141,No
ORD013237,33.0,Chicken wings,09-05-24,09-05-24,14.43,10.34,Car,Medium,Sunny,0.59,Route_5,CUST013237,49,Female,Ahmedabad,5,5,Italian,Monthly,Yes,Cold,4,1,Fair,2,False,True,Car-only,0.566349812,No
ORD013238,88.0,Chicken wings,02-07-24,02-07-24,14.4,27.36,Car,Low,Snowy,15.87,Route_5,CUST013238,35,Female,Chennai,40,4,Italian,Monthly,No,Hot,5,1,Fair,2,True,True,Mixed,0.751918084,No
ORD013239,98.0,Cup cake,02-22-24,02-22-24,8.22,43.32,Walk,Medium,Sunny,16.42,Route_3,CUST013239,19,Male,Bangalore,12,1,American,Weekly,Yes,Cold,2,3,Fair,3,False,False,Car-only,0.796138455,No
ORD013240,16.0,Chicken wings,07-24-24,07-24-24,14.22,39.85,Walk,High,Snowy,15.73,Route_5,CUST013240,27,Female,Bangalore,22,2,Asian,Monthly,No,Cold,4,1,Good,1,True,False,Car-only,0.111212079,No
ORD013241,23.0,Pasta,03-13-24,03-13-24,3.03,45.32,Walk,Low,Sunny,17.24,Route_2,CUST013241,50,Female,Chennai,10,1,American,Monthly,Yes,Hot,2,4,Poor,3,False,True,Car-only,0.99716902,Yes
ORD013242,95.0,Whole cake,01-23-24,01-23-24,4.07,8.34,Car,High,Snowy,11.87,Route_5,CUST013242,60,Male,Pune,25,2,Italian,Monthly,No,Cold,3,4,Fair,4,True,False,Bike-friendly,0.573486625,No
ORD013243,12.0,Soup,03-21-24,03-21-24,9.56,7.97,Walk,Low,Snowy,12.62,Route_4,CUST013243,47,Other,Jaipur,7,2,Italian,Monthly,No,Hot,3,3,Fair,2,True,True,Car-only,0.835151985,Yes
ORD013244,51.0,PastrySmoothie,09-13-24,09-13-24,9.96,35.3,Walk,Low,Sunny,0.11,Route_4,CUST013244,46,Female,Chennai,37,5,Asian,Weekly,No,Cold,3,4,Poor,5,False,False,Car-only,0.187029636,No
ORD013245,70.0,Whole cake,05-15-24,05-15-24,5.28,40.62,Bike,High,Snowy,9.01,Route_4,CUST013245,53,Female,Jaipur,5,3,Asian,Weekly,No,Warm,2,1,Poor,4,False,True,Bike-friendly,0.616656981,No
ORD013246,65.0,Whole cake,01-21-24,01-21-24,14.13,24.57,Walk,High,Rainy,6.34,Route_3,CUST013246,39,Male,Bangalore,47,3,Mediterranean,Monthly,No,Warm,5,5,Fair,2,True,True,Car-only,0.7895846,No
ORD013247,53.0,Salad,01-11-24,01-11-24,12.58,19.05,Bike,Low,Rainy,6.28,Route_1,CUST013247,26,Other,Bangalore,27,5,Mexican,Weekly,No,Cold,4,2,Good,4,True,False,Car-only,0.556122563,No
ORD013248,94.0,Chicken pie,09-11-24,09-11-24,6.88,6.73,Bike,High,Rainy,-2.47,Route_2,CUST013248,44,Male,Kolkata,12,5,Mexican,Monthly,Yes,Cold,2,1,Fair,3,False,False,Car-only,0.613484623,No
ORD013249,42.0,Burger,04-26-24,04-26-24,13.13,17.92,Car,Low,Rainy,-9.2,Route_1,CUST013249,39,Female,Pune,42,2,Mexican,Monthly,No,Warm,5,1,Fair,2,True,False,Bike-friendly,0.885449555,Yes
ORD013250,90.0,Soup,10-06-24,10-06-24,11.93,38.43,Car,Medium,Rainy,-2.86,Route_5,CUST013250,44,Female,Lucknow,10,3,Mexican,Weekly,No,Hot,2,4,Poor,3,False,True,Mixed,0.852232709,Yes
ORD013251,48.0,Chicken rice,04-04-24,04-04-24,12.03,17.35,Car,Low,Rainy,18.54,Route_1,CUST013251,35,Other,Delhi,37,5,Asian,Weekly,Yes,Hot,4,5,Fair,1,False,True,Car-only,0.572551231,No
ORD013252,4.0,Pizza,02-05-24,02-05-24,8.81,41.82,Bike,Low,Sunny,8.24,Route_3,CUST013252,43,Other,Jaipur,14,2,Mediterranean,Weekly,No,Cold,5,2,Good,4,False,True,Car-only,0.152651242,No
ORD013253,49.0,Taccos,03-10-24,03-10-24,12.6,39.91,Bike,Medium,Sunny,-8.31,Route_5,CUST013253,50,Other,Lucknow,29,5,Asian,Monthly,Yes,Warm,4,3,Fair,5,False,False,Car-only,0.662643273,No
ORD013254,28.0,Whole cake,11-29-24,11-29-24,14.55,15.17,Walk,Medium,Rainy,-5.69,Route_5,CUST013254,29,Female,Ahmedabad,9,3,Mediterranean,Weekly,No,Cold,1,3,Good,2,False,True,Bike-friendly,0.575139094,No
ORD013255,83.0,Briyani rice,07-24-24,07-24-24,13.56,31.76,Car,High,Rainy,-9.72,Route_2,CUST013255,40,Male,Lucknow,31,1,Asian,Weekly,No,Warm,3,4,Poor,3,True,True,Mixed,0.334215559,No
ORD013256,71.0,Pasta,08-18-24,08-18-24,10.21,24.46,Car,High,Snowy,-2.34,Route_4,CUST013256,25,Other,Kolkata,15,5,Mediterranean,Monthly,Yes,Cold,1,1,Fair,2,True,True,Bike-friendly,0.824665144,Yes
ORD013257,71.0,Pasta,05-14-24,05-14-24,9.8,28.74,Bike,Low,Sunny,15.5,Route_3,CUST013257,37,Female,Mumbai,26,4,Italian,Weekly,Yes,Hot,5,1,Fair,5,True,True,Car-only,0.336129773,No
ORD013258,97.0,Chicken pie,,11-18-24,11.48,39.58,Car,High,Snowy,18.19,Route_2,CUST013258,29,Female,Jaipur,15,3,Mexican,Weekly,No,Warm,1,3,Fair,4,True,True,Bike-friendly,0.806184252,Yes
ORD013259,66.0,Cup cake,11-15-24,11-15-24,11.11,15.75,Car,Low,Snowy,-8.66,Route_1,CUST013259,43,Other,Chennai,18,3,Asian,Weekly,Yes,Warm,5,5,Fair,5,False,False,Mixed,0.700467453,No
ORD013260,5.0,Fried chicken,05-22-24,05-22-24,2.11,26.91,Bike,Medium,Rainy,12.23,Route_5,CUST013260,37,Male,Chennai,50,1,Mediterranean,Monthly,Yes,Warm,1,3,Fair,4,True,False,Mixed,0.710538951,No
,48.0,Pasta,08-27-24,08-27-24,12.26,32.35,Walk,High,Sunny,6.72,Route_2,CUST013261,21,Female,Delhi,4,3,Italian,Monthly,No,Hot,2,3,Poor,5,False,False,Mixed,0.740741253,No
ORD013262,74.0,Pasta,01-13-24,01-13-24,3.04,35.08,Walk,Medium,Rainy,4.77,Route_1,CUST013262,49,Male,Chennai,19,4,American,Monthly,Yes,Warm,2,4,Good,3,False,True,Car-only,0.597643241,No
ORD013263,66.0,PastrySmoothie,06-28-24,06-28-24,5.39,36.34,Bike,Low,Sunny,-5.06,Route_3,CUST013263,37,Male,Kolkata,36,1,Italian,Weekly,No,Warm,4,3,Fair,4,True,False,Car-only,0.639896156,No
ORD013264,53.0,Dumplings,07-28-24,07-28-24,9.81,39.98,Walk,Low,Rainy,0.29,Route_4,CUST013264,34,Female,Pune,17,5,Asian,Weekly,Yes,Warm,5,3,Poor,1,False,False,Car-only,0.946381452,Yes
ORD013265,80.0,Burger,03-18-24,03-18-24,12.08,12.68,Car,Low,Snowy,18.82,Route_2,CUST013265,30,Male,Hyderabad,15,5,Mediterranean,Weekly,Yes,Hot,2,2,Fair,1,True,True,Bike-friendly,0.9029306,Yes
ORD013266,13.0,Pasta,11-27-24,11-27-24,3.77,27.77,Walk,Medium,Snowy,11.18,Route_5,CUST013266,41,Female,Lucknow,4,5,Italian,Weekly,Yes,Cold,5,5,Good,1,False,False,Mixed,0.248396029,No
ORD013267,66.0,Cookie,06-19-24,06-19-24,10.71,7.45,Bike,Medium,Rainy,14.43,Route_4,CUST013267,39,Other,Ahmedabad,15,1,Asian,Weekly,Yes,Warm,3,1,Good,1,False,False,Bike-friendly,0.049785475,No
ORD013268,86.0,Burger,10-06-24,10-06-24,14.25,12.31,Walk,High,Rainy,-6.16,Route_4,CUST013268,22,Female,Kolkata,9,5,Asian,Monthly,No,Hot,5,3,Good,2,True,True,Mixed,0.227072023,No
ORD013269,,Whole cake,10-22-24,10-22-24,4.0,22.53,Bike,Medium,Sunny,7.17,Route_5,CUST013269,36,Female,Hyderabad,38,1,Asian,Weekly,No,Warm,5,3,Fair,1,False,True,Bike-friendly,0.614257659,No
ORD013270,3.0,Burritos,02-09-24,02-09-24,10.16,27.34,Car,Medium,Rainy,3.11,Route_4,CUST013270,60,Female,Mumbai,14,2,Mexican,Weekly,Yes,Warm,3,1,Good,5,True,False,Mixed,0.557456841,No
ORD013271,32.0,Fried chicken,04-18-24,04-18-24,12.85,31.3,Car,High,Snowy,10.06,Route_1,CUST013271,29,Female,Kolkata,42,4,Mexican,Monthly,No,Warm,5,1,Good,2,False,True,Bike-friendly,0.639617854,No
ORD013272,21.0,Chicken pie,11-28-24,11-28-24,4.5,5.94,Car,High,Rainy,17.26,Route_2,CUST013272,25,Male,Kolkata,5,3,Mexican,Weekly,No,Warm,3,3,Good,2,False,True,Mixed,0.678039997,No
ORD013273,46.0,Burger,05-24-24,05-24-24,12.35,15.01,Bike,Medium,Rainy,17.87,Route_5,CUST013273,37,Other,Ahmedabad,44,3,American,Monthly,Yes,Warm,5,4,Fair,1,False,False,Mixed,0.399327537,No
ORD013274,7.0,Burritos,11-08-24,11-08-24,7.58,23.35,Bike,Low,Snowy,6.27,Route_5,CUST013274,41,Female,Kolkata,26,3,Mexican,Monthly,No,Hot,4,5,Fair,3,False,True,Bike-friendly,0.564529348,No
ORD013275,7.0,Pizza,10-28-24,10-28-24,9.27,21.37,Walk,Low,Rainy,-5.76,Route_1,CUST013275,34,Other,Mumbai,16,1,Mediterranean,Monthly,No,Hot,5,4,Good,3,True,True,Car-only,0.752584713,No
ORD013276,79.0,PastrySmoothie,07-31-24,07-31-24,6.53,26.56,Bike,High,Rainy,16.13,Route_4,CUST013276,59,Other,Ahmedabad,42,3,Italian,Weekly,No,Warm,4,1,Fair,5,False,True,Car-only,0.701534983,No
ORD013277,62.0,Sushi,08-08-24,08-08-24,2.39,11.48,Car,High,Snowy,-9.98,Route_2,CUST013277,51,Female,Ahmedabad,2,2,Italian,Weekly,Yes,Warm,2,5,Good,5,True,True,Bike-friendly,0.359426474,No
ORD013278,35.0,Chicken pie,12-06-24,12-06-24,2.7,28.45,Walk,Low,Snowy,3.56,Route_1,CUST013278,48,Other,Kolkata,43,1,Mediterranean,Monthly,Yes,Hot,2,2,Good,1,True,False,Car-only,0.985812615,Yes
ORD013279,14.0,Taccos,04-01-24,04-01-24,11.96,49.61,Car,Low,Sunny,7.38,Route_4,CUST013279,32,Male,Delhi,27,1,Mexican,Weekly,Yes,Cold,2,3,Poor,5,True,False,Bike-friendly,0.130071293,No
ORD013280,77.0,Cookie,10-09-24,10-09-24,11.24,12.45,Bike,Medium,Snowy,15.81,Route_1,CUST013280,28,Male,Ahmedabad,44,4,Mexican,Weekly,Yes,Cold,5,5,Poor,4,False,False,Mixed,0.561850544,No
ORD013281,60.0,Shawarma,09-25-24,09-25-24,13.41,27.03,Walk,High,Sunny,-1.09,Route_2,CUST013281,57,Male,Bangalore,13,3,Mexican,Weekly,Yes,Hot,4,1,Good,2,True,False,Mixed,0.332752793,No
ORD013282,48.0,Burritos,02-11-24,02-11-24,8.99,36.83,Walk,Medium,Snowy,17.21,Route_2,CUST013282,58,Male,Chennai,33,3,Mexican,Monthly,Yes,Hot,2,5,Fair,1,False,False,Car-only,0.468825342,No
ORD013283,89.0,Burger,11-08-24,11-08-24,2.32,36.36,Bike,High,Snowy,4.29,Route_5,CUST013283,25,Male,Delhi,7,2,American,Weekly,No,Hot,2,5,Good,4,True,False,Mixed,0.865283393,Yes
ORD013284,38.0,Burritos,07-25-24,07-25-24,5.78,19.06,Car,Medium,Snowy,-3.37,Route_2,CUST013284,43,Other,Delhi,43,3,Mexican,Weekly,Yes,Cold,2,4,Good,2,False,True,Car-only,0.411066776,No
ORD013285,98.0,Whole cake,02-13-24,02-13-24,10.66,29.07,Bike,Medium,Sunny,13.76,Route_4,CUST013285,59,Female,Kolkata,26,2,Italian,Weekly,Yes,Warm,1,3,Poor,4,False,False,Bike-friendly,0.608468451,No
ORD013286,63.0,Burger,03-01-24,03-01-24,10.68,8.93,Walk,Low,Snowy,13.96,Route_4,CUST013286,44,Female,Lucknow,4,5,Asian,Weekly,No,Cold,3,4,Poor,3,False,True,Mixed,0.980520166,Yes
ORD013287,57.0,Sushi,05-02-24,,8.57,48.98,Car,Low,Snowy,18.38,Route_4,CUST013287,28,Male,Lucknow,26,3,Asian,Monthly,Yes,Warm,4,4,Poor,5,True,True,Car-only,0.185128827,No
ORD013288,7.0,PastrySmoothie,06-14-24,06-14-24,6.49,39.4,Car,High,Snowy,15.4,Route_4,CUST013288,20,Male,Hyderabad,1,5,Mexican,Weekly,No,Warm,2,1,Fair,3,True,True,Mixed,0.752385966,No
ORD013289,34.0,PastrySmoothie,04-02-24,04-02-24,8.82,31.16,Walk,Medium,Sunny,-9.33,Route_5,CUST013289,38,Other,Delhi,21,1,American,Weekly,Yes,Hot,4,3,Poor,3,False,False,Mixed,0.223277144,No
ORD013290,22.0,Salad,01-23-24,,10.41,16.38,Bike,High,Snowy,12.43,Route_3,CUST013290,29,Female,Pune,41,2,Mexican,Monthly,Yes,Warm,4,4,Fair,2,False,False,Car-only,0.474903312,No
ORD013291,6.0,Burritos,,01-17-24,12.1,28.3,Car,Low,Sunny,14.31,Route_3,CUST013291,52,Male,Mumbai,3,4,Mediterranean,Weekly,No,Hot,5,5,Fair,1,False,False,Mixed,0.197192159,No
ORD013292,67.0,Pizza,01-28-24,01-28-24,9.08,41.67,Walk,High,Snowy,17.24,Route_4,CUST013292,39,Female,Mumbai,42,4,Italian,Weekly,Yes,Hot,1,1,Poor,1,False,False,Bike-friendly,0.94793151,Yes
ORD013293,57.0,Pasta,09-12-24,09-12-24,10.65,26.29,Walk,Low,Sunny,13.1,Route_5,CUST013293,44,Other,Pune,6,1,Mexican,Weekly,No,Warm,4,4,Fair,2,False,False,Mixed,0.998960286,Yes
ORD013294,54.0,Whole cake,04-05-24,04-05-24,10.48,37.67,Walk,Medium,Rainy,17.6,Route_1,CUST013294,29,Other,Lucknow,19,2,Asian,Monthly,Yes,Warm,5,2,Poor,3,True,False,Mixed,0.619376391,No
ORD013295,12.0,Whole cake,11-17-24,11-17-24,4.2,36.11,Car,Medium,Sunny,-6.58,Route_3,CUST013295,42,Other,Hyderabad,9,2,Mexican,Weekly,No,Hot,2,4,Fair,2,False,False,Car-only,0.260986126,No
ORD013296,36.0,Chicken wings,05-22-24,05-22-24,12.53,46.13,Bike,High,Snowy,-3.29,Route_1,CUST013296,38,Other,Mumbai,14,3,Italian,Monthly,No,Hot,1,1,Fair,4,True,False,Mixed,0.257982057,No
ORD013297,85.0,Pasta,03-15-24,03-15-24,10.41,41.89,Car,Low,Rainy,-3.81,Route_1,CUST013297,23,Female,Mumbai,20,2,American,Weekly,Yes,Hot,5,4,Good,5,True,True,Car-only,0.593001644,No
ORD013298,89.0,Sushi,11-22-24,11-22-24,3.19,40.28,Bike,Low,Sunny,15.6,Route_3,CUST013298,32,Other,Chennai,6,5,American,Monthly,Yes,Warm,2,2,Poor,4,True,True,Car-only,0.221084442,No
ORD013299,31.0,Whole cake,08-22-24,08-22-24,14.24,19.2,Bike,High,Snowy,-3.62,Route_1,CUST013299,48,Female,Delhi,35,4,Mexican,Weekly,No,Cold,3,4,Good,3,True,False,Car-only,0.411669792,No
ORD013300,66.0,Chicken pie,05-07-24,,5.75,40.41,Walk,High,Rainy,-7.3,Route_1,CUST013300,33,Female,Ahmedabad,38,4,American,Monthly,Yes,Warm,1,4,Good,2,False,True,Mixed,0.460078587,No
ORD013301,40.0,Pasta,05-31-24,05-31-24,5.15,32.68,Walk,High,Sunny,12.51,Route_5,CUST013301,35,Other,Mumbai,1,4,Mexican,Monthly,Yes,Cold,2,2,Good,3,False,False,Bike-friendly,0.820437667,Yes
ORD013302,1.0,Sushi,02-18-24,02-18-24,13.78,47.37,Bike,Low,Sunny,4.44,Route_1,CUST013302,19,Other,Mumbai,49,5,Asian,Monthly,No,Warm,5,2,Good,3,True,True,Car-only,0.174023595,No
